ID,Year_Birth,Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Target_Campaign_Responsiveness,Dt_Customer_Unix_time_seconds,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Target_MntWinesYear,MntFruitsYear,MntMeatProductsYear,MntFishProductsYear,MntSweetProductsYear,MntGoldProdsYear
10556,1959,54984.0,0,1,51,4,6,1,6,7,0,1,1400889600,0,0,1,0,0,0,0,0,1,0,0,0,0,86.5,6.5,65.5,16.0,1.5,3.0
1064,1971,42403.0,1,0,18,1,1,0,3,8,0,0,1386720000,0,0,0,0,1,0,0,0,1,0,0,0,0,11.0,0.5,5.5,0.0,2.5,1.5
48,1964,55761.0,0,1,97,2,4,1,3,6,0,1,1398297600,0,0,1,0,0,0,0,0,0,0,1,0,0,68.0,0.5,6.0,0.0,1.5,16.0
7610,1983,37292.0,1,0,32,5,6,3,5,8,0,0,1366243200,0,0,1,0,0,0,0,0,0,0,1,0,0,137.5,0.0,43.0,5.0,11.5,33.0
263,1945,45576.0,0,0,9,1,3,1,3,8,0,1,1401235200,0,0,0,0,1,0,0,0,0,1,0,0,0,28.0,9.5,14.5,1.0,7.0,12.5
10814,1947,70321.0,0,0,6,1,6,5,13,4,0,1,1358294400,0,0,1,0,0,0,0,0,0,0,1,0,0,151.5,11.5,375.5,41.0,13.0,95.5
9710,1969,58086.0,0,1,80,2,11,3,7,8,0,0,1358640000,0,0,0,0,1,0,0,1,0,0,0,0,0,354.0,3.5,31.0,0.0,0.0,7.5
9292,1952,81795.0,0,0,74,1,4,11,7,2,0,0,1351209600,0,0,1,0,0,0,0,0,1,0,0,0,0,162.0,66.0,346.5,13.5,59.0,44.0
10250,1947,28389.0,0,0,49,1,1,0,2,7,0,0,1353369600,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,2.5,1.5,3.5,2.0,4.0
7881,1946,66835.0,0,0,21,1,6,4,13,2,0,0,1380326400,0,0,0,1,0,0,0,0,1,0,0,0,0,310.0,13.0,97.5,17.0,8.5,70.5
5847,1969,69901.0,0,1,95,3,7,3,10,5,0,0,1369785600,0,0,1,0,0,0,0,1,0,0,0,0,0,156.0,10.5,103.0,51.0,46.0,74.5
737,1949,80360.0,0,0,56,2,4,4,5,2,0,1,1362268800,0,0,0,0,1,0,0,0,1,0,0,0,0,746.5,43.0,227.0,56.0,21.5,21.5
3571,1961,63342.0,0,1,48,3,8,3,5,6,0,1,1350345600,0,0,0,0,1,0,0,0,0,0,1,0,0,459.0,10.5,59.0,6.5,5.0,10.5
7807,1974,44989.0,0,1,26,5,5,1,5,6,0,0,1347408000,0,0,1,0,0,0,0,0,1,0,0,0,0,49.0,0.0,53.0,24.5,5.0,53.0
3878,1980,31859.0,1,0,3,1,1,0,3,7,0,0,1393459200,1,0,0,0,0,0,0,0,0,1,0,0,0,1.5,2.0,3.5,7.5,4.0,5.5
5092,1949,51569.0,0,1,39,4,7,1,7,8,0,1,1360627200,0,0,0,0,1,0,0,0,0,0,0,1,0,190.0,0.0,23.5,3.0,0.0,17.0
2154,1971,30372.0,1,1,33,3,2,0,3,7,0,0,1356393600,0,0,1,0,0,0,0,0,0,0,0,1,0,7.5,0.0,6.0,3.5,1.5,3.5
5394,1979,16014.0,1,1,42,4,1,1,4,3,0,0,1363478400,0,1,0,0,0,0,0,0,0,1,0,0,0,1.5,4.5,2.0,3.5,4.0,3.5
3798,1968,41120.0,1,1,80,3,2,1,3,6,0,0,1383696000,0,0,1,0,0,0,0,0,1,0,0,0,0,12.0,1.0,11.5,0.0,4.0,12.0
3524,1971,39763.0,1,0,9,2,5,1,2,9,0,1,1375574400,0,0,0,1,0,0,0,0,0,1,0,0,0,40.0,0.5,30.0,2.0,3.0,8.0
5247,1955,38725.0,1,1,52,2,1,0,4,4,0,0,1399680000,0,0,0,0,1,0,0,0,1,0,0,0,0,15.5,0.0,3.0,1.0,0.5,2.5
5883,1972,77981.0,1,0,78,3,7,4,7,5,0,0,1369526400,0,0,1,0,0,0,0,0,1,0,0,0,0,69.0,60.0,102.0,8.0,63.0,30.0
2118,1964,62905.0,0,1,68,3,7,2,8,4,0,0,1378771200,1,0,0,0,0,0,0,0,1,0,0,0,0,83.0,37.5,48.0,59.5,53.5,29.5
8812,1979,13533.0,1,0,45,2,2,0,3,7,0,0,1362873600,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1.5,4.0,4.0,0.0,8.5
6616,1975,59481.0,0,1,47,2,3,3,8,2,0,0,1382486400,0,0,1,0,0,0,0,0,0,0,1,0,0,89.0,1.5,42.5,35.5,33.0,29.0
2797,1977,72117.0,0,1,34,1,9,7,9,5,0,0,1376956800,0,0,1,0,0,0,0,0,1,0,0,0,0,353.5,10.0,85.5,32.5,30.0,25.0
4328,1986,21955.0,1,0,81,2,2,1,3,6,0,0,1378512000,1,0,0,0,0,0,0,0,1,0,0,0,0,2.5,0.5,3.5,8.5,7.0,5.5
9167,1956,67131.0,0,1,72,3,9,2,12,6,0,0,1364256000,0,0,1,0,0,0,0,0,1,0,0,0,0,232.5,35.5,125.0,46.5,17.5,31.0
10560,1980,36802.0,1,0,23,1,1,0,3,5,0,0,1402876800,0,0,0,0,1,0,0,0,0,1,0,0,0,8.0,0.5,1.0,0.0,0.0,0.5
2631,1982,71853.0,0,0,29,1,2,8,6,1,0,0,1367971200,0,0,1,0,0,0,0,0,0,0,1,0,0,179.0,54.0,206.5,70.5,48.5,16.0
8312,1961,28249.0,0,0,80,1,2,0,3,6,0,0,1402790400,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5,4.5,3.5,1.0,7.0,5.0
5534,1975,47808.0,0,1,30,2,3,2,3,7,0,1,1382227200,0,0,0,1,0,0,0,0,1,0,0,0,0,61.5,0.5,13.0,1.0,0.0,36.0
5093,1974,25509.0,1,0,15,3,3,0,3,9,0,1,1347926400,0,0,0,0,1,0,0,1,0,0,0,0,0,20.0,1.5,15.0,5.0,3.5,5.5
7592,1946,51012.0,0,0,86,1,4,1,4,6,0,0,1366243200,0,0,0,0,1,0,0,0,1,0,0,0,0,51.0,4.5,31.5,1.0,4.5,12.0
8895,1985,70596.0,0,0,68,1,3,5,12,2,0,0,1349395200,0,0,1,0,0,0,0,0,0,1,0,0,0,173.5,22.0,267.0,8.5,0.0,13.0
8584,1952,85431.0,0,0,54,1,2,7,7,0,0,0,1370649600,0,0,0,0,1,0,0,0,0,0,1,0,0,188.0,26.5,231.0,84.0,26.5,26.5
2694,1967,42664.0,0,1,44,1,1,0,3,6,0,0,1395100800,0,0,1,0,0,0,0,0,1,0,0,0,0,10.5,0.0,1.5,0.0,0.0,0.0
8910,1955,42586.0,1,1,7,5,4,1,6,8,0,1,1351468800,0,0,1,0,0,0,0,0,0,0,1,0,0,97.0,1.0,28.0,0.0,0.0,0.0
7433,1985,29760.0,1,0,87,4,3,1,4,8,0,0,1346198400,0,0,1,0,0,0,0,0,0,1,0,0,0,32.0,2.0,34.0,3.5,2.5,8.5
164,1977,28973.0,0,0,59,2,5,1,5,8,0,0,1350086400,0,0,0,0,1,0,0,0,1,0,0,0,0,103.0,0.0,23.0,1.5,1.0,6.0
10477,1973,39435.0,1,0,16,1,3,1,2,7,0,0,1375747200,0,0,0,0,1,0,0,0,0,0,1,0,0,35.5,0.0,9.0,0.0,0.0,6.5
2681,1984,65370.0,0,0,1,1,2,3,13,1,0,0,1375315200,1,0,0,0,0,0,0,0,1,0,0,0,0,35.5,11.0,56.0,69.0,44.5,14.5
5150,1979,20194.0,1,0,64,2,2,0,3,6,0,0,1355702400,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,2.0,3.5,5.5,5.0,7.5
5283,1976,42473.0,1,1,72,3,2,1,4,5,0,0,1392595200,0,0,0,0,1,0,0,0,0,1,0,0,0,46.5,0.5,10.5,0.0,2.0,12.5
9645,1968,64590.0,0,0,98,1,9,4,10,6,0,0,1350172800,0,0,1,0,0,0,0,0,1,0,0,0,0,460.0,69.0,84.0,18.0,23.0,15.0
10678,1959,71232.0,0,1,91,2,11,2,10,7,0,0,1385596800,0,0,1,0,0,0,0,0,0,0,1,0,0,326.5,8.5,85.0,17.0,13.0,8.5
7261,1971,34600.0,1,1,8,5,5,2,5,8,0,1,1356998400,0,0,1,0,0,0,0,0,0,0,1,0,0,99.5,16.5,30.0,4.0,1.5,7.5
9648,1967,46904.0,1,1,20,4,5,1,4,8,0,0,1351900800,0,0,1,0,0,0,0,0,0,1,0,0,0,76.5,2.0,28.0,0.0,4.5,15.5
2870,1973,49094.0,0,1,6,5,6,3,6,6,0,0,1348185600,0,0,1,0,0,0,0,0,1,0,0,0,0,188.0,0.0,19.0,5.5,4.0,34.5
8008,1983,36075.0,1,0,54,1,2,0,4,6,0,0,1386547200,0,0,1,0,0,0,0,0,0,0,1,0,0,23.0,0.0,15.0,6.0,0.5,15.0
1513,1979,60839.0,1,1,72,13,2,2,12,8,0,0,1346112000,1,0,0,0,0,0,0,0,0,0,1,0,0,300.0,10.5,64.0,111.5,75.0,64.0
6173,1979,77298.0,0,1,46,1,6,6,11,3,0,0,1383350400,0,0,1,0,0,0,0,0,0,0,1,0,0,212.5,57.5,146.0,11.5,17.5,39.5
1419,1950,34026.0,1,1,11,3,2,1,3,5,0,0,1375660800,0,0,1,0,0,0,0,0,0,0,1,0,0,9.0,3.0,7.5,6.0,4.0,8.5
9150,1963,48918.0,1,1,21,2,1,0,4,4,0,0,1397260800,0,0,0,0,1,0,0,0,0,1,0,0,0,26.0,0.0,4.5,0.0,0.0,0.5
7960,1962,82122.0,0,0,89,1,3,9,13,1,0,1,1376524800,1,0,0,0,0,0,0,0,0,0,1,0,0,367.0,11.0,175.0,75.5,12.5,50.0
1250,1976,37697.0,1,0,82,1,2,1,3,6,0,0,1391731200,0,0,1,0,0,0,0,0,0,1,0,0,0,17.0,3.0,10.5,5.5,2.0,4.0
9905,1952,34074.0,1,1,69,5,3,3,3,6,0,1,1373673600,0,0,1,0,0,0,0,0,0,0,1,0,0,67.5,0.5,20.5,5.0,0.5,33.5
10691,1960,28520.0,1,1,55,1,1,1,2,6,0,0,1371168000,0,0,0,1,0,0,0,0,1,0,0,0,0,5.5,0.0,5.0,0.0,1.0,10.0
7002,1955,62535.0,0,1,13,1,3,2,8,3,0,0,1380758400,0,0,1,0,0,0,0,0,0,1,0,0,0,81.5,24.0,45.0,0.0,22.5,26.0
2952,1977,36273.0,1,0,80,2,3,0,3,6,0,0,1397606400,0,0,0,1,0,0,0,0,0,1,0,0,0,14.5,1.5,15.0,1.5,1.0,4.5
8439,1964,63404.0,0,2,97,2,6,3,4,4,0,1,1402012800,0,0,1,0,0,0,0,0,0,0,1,0,0,367.0,13.0,35.0,5.5,22.0,8.5
762,1981,75774.0,1,0,27,1,7,5,8,4,0,0,1398988800,1,0,0,0,0,0,0,0,0,0,1,0,0,170.0,10.5,67.0,129.0,7.0,28.0
2831,1976,78416.0,0,1,99,2,7,7,10,3,0,0,1403827200,0,0,1,0,0,0,0,0,0,0,1,0,0,226.5,19.0,139.5,94.0,19.0,91.5
6977,1974,75702.0,0,1,87,1,10,5,13,6,0,1,1350172800,0,0,1,0,0,0,0,0,0,0,1,0,0,536.5,0.0,314.5,72.5,18.5,18.5
6289,1951,59385.0,1,1,85,2,3,1,4,5,0,0,1367107200,0,0,0,1,0,0,0,0,0,0,1,0,0,67.5,0.0,5.0,0.0,2.0,18.0
4168,1966,37070.0,1,1,30,9,5,1,8,7,0,1,1363737600,0,0,1,0,0,0,0,0,0,1,0,0,0,115.5,3.5,68.5,2.0,7.5,19.5
8397,1951,44689.0,1,1,82,2,1,1,2,7,0,1,1389312000,0,0,1,0,0,0,0,0,1,0,0,0,0,9.0,0.0,2.5,0.0,0.0,5.5
9284,1958,53977.0,0,1,21,5,5,5,12,5,0,0,1370649600,0,0,1,0,0,0,0,0,0,0,1,0,0,310.0,8.0,82.5,0.0,12.0,41.0
6237,1966,7144.0,0,2,92,0,23,1,1,0,0,0,1386374400,0,0,0,0,1,0,0,0,0,1,0,0,0,40.5,2.0,16.5,2.5,1.0,145.5
3130,1964,18701.0,1,1,95,4,2,0,4,5,0,0,1370304000,0,0,1,0,0,0,0,0,0,1,0,0,0,6.0,2.0,1.0,5.0,3.0,5.0
1619,1956,90369.0,0,0,2,1,4,6,6,1,0,1,1398643200,0,0,1,0,0,0,0,0,1,0,0,0,0,146.0,25.5,490.5,112.0,11.5,8.5
1990,1974,63159.0,0,0,74,1,3,5,8,3,0,1,1352073600,0,0,0,0,1,0,0,0,0,1,0,0,0,482.5,17.0,293.0,44.5,43.0,18.5
5513,1966,37758.0,1,1,49,2,1,0,3,8,0,0,1349308800,0,0,1,0,0,0,0,0,0,0,1,0,0,13.5,1.0,5.0,0.0,0.0,0.5
269,1963,46757.0,0,1,71,6,4,4,7,9,0,0,1353024000,0,0,0,0,1,0,0,0,0,1,0,0,0,388.5,15.0,81.5,0.0,25.5,61.0
8093,1969,79734.0,0,0,72,1,4,3,6,1,0,1,1403913600,0,0,0,1,0,0,0,0,1,0,0,0,0,286.0,4.0,116.0,11.5,31.0,8.5
10513,1992,63207.0,0,0,68,1,2,3,6,7,0,1,1358640000,0,0,1,0,0,0,0,0,0,0,1,0,0,219.0,84.5,282.5,45.5,84.5,35.0
10177,1954,72071.0,0,1,4,3,5,4,8,2,0,0,1360800000,0,0,1,0,0,0,0,1,0,0,0,0,0,265.5,34.5,150.0,75.0,69.0,75.0
2549,1983,21840.0,1,0,80,1,1,0,3,9,0,0,1374364800,0,0,0,0,1,0,0,0,0,0,1,0,0,8.5,0.0,4.5,0.0,0.0,0.5
5782,1982,58582.0,0,1,15,2,9,2,9,5,0,1,1380326400,1,0,0,0,0,0,0,0,0,0,1,0,0,201.0,17.5,53.0,50.5,38.5,21.0
10057,1951,72282.0,0,0,70,1,5,7,9,7,0,1,1374192000,0,0,1,0,0,0,0,0,0,1,0,0,0,251.5,13.5,209.5,45.0,69.5,76.5
10307,1956,50387.0,0,2,91,3,6,2,8,5,0,0,1377907200,0,0,1,0,0,0,0,0,1,0,0,0,0,184.5,4.5,43.5,6.0,7.0,17.0
8566,1961,32583.0,1,1,10,1,1,0,2,7,0,0,1402790400,0,0,0,0,1,0,0,0,0,0,1,0,0,2.5,0.0,1.5,0.0,0.0,0.5
2415,1962,62568.0,0,1,99,3,5,3,5,4,0,1,1396828800,0,0,1,0,0,0,0,0,0,0,1,0,0,181.0,8.5,199.0,40.0,17.5,30.5
5684,1971,44635.0,1,1,25,2,2,0,3,7,0,0,1381449600,0,0,0,1,0,0,0,1,0,0,0,0,0,28.0,0.0,4.5,0.0,0.0,1.5
8334,1971,33316.0,1,1,34,3,2,1,4,6,0,0,1380844800,0,0,0,1,0,0,0,0,0,1,0,0,0,39.5,0.5,15.5,2.0,2.0,6.0
9166,1968,63967.0,0,1,57,3,4,4,12,2,0,0,1376006400,0,0,1,0,0,0,0,0,1,0,0,0,0,193.5,42.0,70.5,36.5,17.5,81.0
1440,1978,52513.0,0,0,84,2,9,5,9,7,0,0,1346716800,1,0,0,0,0,0,0,0,0,0,1,0,0,183.5,8.5,120.5,52.0,94.0,116.0
78,1969,25293.0,1,0,51,1,1,1,2,8,0,0,1379203200,0,0,1,0,0,0,0,0,1,0,0,0,0,7.5,0.0,5.5,0.0,1.0,4.5
5441,1965,54111.0,0,1,97,2,5,2,6,5,0,0,1377388800,0,0,0,0,1,0,0,0,0,0,0,1,0,133.5,3.0,27.0,4.0,1.5,25.0
5302,1986,78394.0,0,0,13,1,4,6,5,2,0,1,1360886400,0,0,1,0,0,0,0,0,0,0,1,0,0,149.0,13.5,348.5,108.0,12.0,83.0
4687,1958,80739.0,0,0,92,1,3,11,9,1,0,0,1369267200,0,0,0,1,0,0,0,0,1,0,0,0,0,337.0,46.0,368.0,19.5,0.0,46.0
1087,1975,22669.0,1,0,30,3,4,1,2,9,0,1,1369180800,0,0,0,1,0,0,0,0,0,0,1,0,0,8.0,7.0,18.0,18.5,11.0,24.0
6859,1987,29236.0,1,0,30,2,4,0,3,9,0,0,1381190400,0,0,1,0,0,0,0,0,0,1,0,0,0,18.5,2.0,12.0,8.0,4.5,4.5
9860,1959,44911.0,0,1,11,3,4,1,4,7,0,0,1363305600,0,0,1,0,0,0,0,0,0,0,1,0,0,79.5,0.0,11.0,1.0,0.5,15.5
7129,1962,54693.0,0,1,72,8,6,4,13,6,0,0,1361059200,0,0,0,0,1,0,0,0,1,0,0,0,0,343.0,8.5,71.0,11.5,13.0,17.5
5866,1974,48186.0,1,0,39,3,4,1,4,7,0,0,1395273600,0,0,1,0,0,0,0,0,0,0,1,0,0,48.5,1.5,33.0,6.0,3.5,17.0
10521,1977,54809.0,1,1,0,4,2,1,5,4,0,1,1378857600,0,0,1,0,0,0,0,0,1,0,0,0,0,31.5,3.0,28.5,6.5,6.5,11.0
7393,1978,41580.0,1,1,15,3,2,1,3,5,0,0,1355097600,0,0,1,0,0,0,0,0,0,0,1,0,0,28.0,2.5,12.0,2.0,0.0,1.5
7849,1970,80336.0,0,0,12,1,2,9,13,1,0,0,1378684800,0,0,0,0,1,0,0,0,1,0,0,0,0,104.5,9.5,228.0,80.0,71.0,33.0
332,1957,47743.0,0,1,56,3,4,1,6,6,0,1,1363910400,0,0,1,0,0,0,0,0,1,0,0,0,0,99.0,1.0,21.5,0.0,6.0,10.0
9847,1955,62972.0,0,1,39,2,7,4,3,6,0,0,1343952000,1,0,0,0,0,0,0,0,1,0,0,0,0,156.5,7.5,23.5,10.0,0.0,96.0
531,1954,57333.0,0,1,55,11,8,5,9,6,0,1,1348272000,0,0,0,0,1,0,0,1,0,0,0,0,0,470.5,7.0,198.5,38.0,29.0,88.0
9576,1982,32313.0,1,0,60,3,4,0,4,9,0,0,1360540800,0,0,0,0,1,0,0,0,0,0,1,0,0,43.0,2.0,28.0,1.0,2.0,3.5
6906,1953,84953.0,0,0,73,1,3,10,4,2,0,1,1370217600,0,0,0,1,0,0,0,0,0,0,0,1,0,83.5,24.0,301.0,31.5,36.0,36.0
7419,1968,27071.0,1,0,90,2,2,0,3,6,0,0,1398211200,0,0,0,1,0,0,0,1,0,0,0,0,0,4.0,1.5,9.5,0.0,1.0,1.5
3170,1957,68148.0,0,0,86,1,4,4,6,2,0,0,1377907200,0,0,0,1,0,0,0,0,0,0,1,0,0,194.5,33.0,204.0,18.5,28.5,42.5
8527,1965,65735.0,1,1,37,5,6,2,6,7,0,0,1386374400,0,0,0,1,0,0,0,0,0,0,1,0,0,119.5,3.5,59.5,2.0,7.5,5.5
7872,1975,86836.0,0,0,7,1,6,10,6,5,0,1,1347408000,0,0,0,0,1,0,0,0,1,0,0,0,0,89.5,10.5,136.5,0.0,10.5,31.5
9931,1963,4023.0,1,1,29,15,0,0,0,19,0,0,1403481600,0,0,0,0,1,0,0,0,1,0,0,0,0,2.5,0.0,0.5,0.5,0.5,0.5
10595,1990,30093.0,0,0,19,1,2,0,3,7,0,0,1373241600,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,3.0,14.0,6.5,2.0,8.0
4609,1966,57705.0,0,1,14,3,8,1,6,6,0,0,1389398400,0,0,0,0,1,0,0,0,1,0,0,0,0,191.5,0.0,26.5,3.0,2.0,20.0
5010,1988,25008.0,1,0,72,2,1,0,3,8,0,0,1391299200,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,4.0,4.0,3.0,0.5,4.5
4427,1995,83257.0,0,0,56,1,5,10,12,6,1,1,1347926400,1,0,0,0,0,0,0,0,0,1,0,0,0,268.0,13.5,295.0,19.0,53.5,33.5
11148,1975,22280.0,1,0,85,1,1,0,2,8,0,0,1368921600,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,0.5,2.0,1.5,0.5,1.0
1168,1978,72159.0,0,0,62,1,4,6,10,2,0,0,1351468800,0,0,0,0,1,0,0,0,1,0,0,0,0,161.0,26.5,449.5,17.0,20.0,26.5
9595,1961,64260.0,0,0,1,1,4,5,4,3,0,1,1357862400,0,0,1,0,0,0,0,0,0,0,1,0,0,269.5,84.5,408.0,10.0,0.0,15.0
10163,1984,82733.0,0,0,28,1,8,4,7,4,0,1,1378771200,0,0,0,0,1,0,0,0,0,1,0,0,0,356.0,25.0,210.0,32.5,19.0,19.0
2886,1971,74290.0,0,1,70,4,10,8,10,6,0,1,1376265600,0,0,0,1,0,0,0,1,0,0,0,0,0,560.5,0.0,36.0,0.0,6.0,6.0
6710,1951,58217.0,2,1,84,1,2,0,4,6,0,0,1353110400,0,0,0,1,0,0,0,0,0,1,0,0,0,34.0,0.5,6.5,1.5,2.5,6.5
5316,1976,21024.0,0,0,89,1,2,0,4,7,0,0,1372896000,0,0,0,1,0,0,0,0,0,0,1,0,0,18.0,2.0,9.0,3.0,1.0,9.0
9029,1972,70116.0,0,0,73,1,2,8,12,1,0,0,1359158400,0,0,0,0,1,0,0,0,1,0,0,0,0,353.5,22.0,301.5,47.5,29.0,14.5
521,1985,54006.0,1,0,42,2,8,1,7,7,0,0,1347926400,0,0,1,0,0,0,0,0,0,0,1,0,0,87.0,38.5,101.5,3.0,12.0,48.5
1459,1966,69063.0,0,1,16,1,5,3,5,3,0,0,1352246400,0,0,0,0,1,0,0,0,1,0,0,0,0,333.0,17.5,62.0,34.5,4.0,13.0
10241,1975,11448.0,0,0,16,1,1,0,2,6,0,0,1387065600,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,3.0,1.0,3.0
1630,1979,61825.0,0,1,56,1,4,2,8,4,0,0,1375833600,0,0,1,0,0,0,0,0,0,1,0,0,0,81.0,25.0,50.0,27.5,15.0,13.5
3254,1971,70886.0,1,0,65,1,5,4,4,2,0,0,1381708800,0,0,1,0,0,0,0,0,1,0,0,0,0,203.5,35.0,119.5,51.5,44.0,26.5
9064,1982,69109.0,0,0,10,1,6,6,7,4,0,1,1352419200,0,0,1,0,0,0,0,0,1,0,0,0,0,411.5,12.5,229.5,62.0,14.5,47.5
3678,1973,60208.0,1,1,13,11,8,3,7,7,0,1,1349568000,0,0,1,0,0,0,0,0,0,0,0,1,0,244.0,11.5,35.5,7.5,0.0,29.5
4227,1968,32889.0,1,1,78,3,2,1,3,5,0,0,1378425600,0,0,0,1,0,0,0,0,0,0,1,0,0,14.0,0.0,6.5,2.0,1.0,4.0
9467,1984,34738.0,1,0,51,1,1,0,3,6,0,0,1399766400,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5,1.0,5.0,1.5,0.0,1.0
8486,1971,30538.0,1,0,27,4,9,0,4,10,0,0,1349049600,0,0,0,1,0,0,0,0,0,0,1,0,0,142.0,0.0,26.0,4.0,1.5,10.0
2186,1977,82326.0,0,0,30,1,5,10,6,2,0,1,1394409600,1,0,0,0,0,0,0,0,0,0,1,0,0,469.0,71.0,377.0,79.5,40.5,91.5
3286,1967,26642.0,1,0,71,2,2,0,3,6,0,0,1393632000,0,0,0,0,1,0,0,1,0,0,0,0,0,6.5,1.0,7.5,1.0,1.0,4.0
8602,1964,69932.0,0,1,97,2,7,6,11,4,0,0,1370995200,0,0,1,0,0,0,0,1,0,0,0,0,0,206.0,86.0,76.5,75.0,52.5,28.5
3722,1972,44503.0,1,1,83,2,2,0,3,6,0,0,1397606400,0,0,1,0,0,0,0,0,0,1,0,0,0,15.5,0.5,4.0,0.0,0.0,4.0
6715,1948,60200.0,0,1,3,6,6,2,11,6,0,0,1357084800,0,0,0,0,1,0,0,0,0,1,0,0,0,251.0,9.5,66.0,0.0,3.0,13.0
4796,1952,49638.0,0,1,71,1,1,0,3,2,0,0,1397865600,0,0,1,0,0,0,0,1,0,0,0,0,0,9.0,5.0,1.5,1.5,2.5,0.0
9612,1987,23830.0,0,0,3,1,1,0,3,7,0,0,1391731200,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5,4.0,3.0,2.0,4.0,8.0
3766,1959,33051.0,0,0,15,3,9,1,8,9,0,1,1345075200,0,0,0,1,0,0,0,0,0,0,0,1,0,50.0,35.5,121.5,54.0,47.0,109.5
1399,1958,72905.0,0,0,52,1,3,7,9,1,0,1,1390262400,0,0,1,0,0,0,0,0,1,0,0,0,0,203.5,57.0,222.5,90.5,82.5,101.5
1570,1951,69702.0,0,1,8,2,7,7,10,4,0,0,1361232000,0,0,0,0,1,0,0,0,0,0,1,0,0,332.0,4.5,120.0,25.0,9.5,28.5
3426,1975,70300.0,1,0,89,3,5,5,13,8,0,0,1373846400,0,0,1,0,0,0,0,1,0,0,0,0,0,522.5,30.5,169.0,30.0,23.0,23.0
3074,1984,70643.0,0,0,66,1,5,8,4,6,0,1,1350259200,0,0,0,0,1,0,0,0,1,0,0,0,0,609.0,53.5,152.0,11.5,71.5,16.5
8341,1969,30396.0,1,0,22,2,1,1,2,7,0,1,1398816000,0,0,0,0,1,0,0,0,1,0,0,0,0,7.5,0.0,3.0,0.0,0.5,6.0
5180,1968,50616.0,0,1,56,2,4,0,4,7,0,0,1397779200,0,0,0,0,1,0,0,1,0,0,0,0,0,64.0,0.0,8.0,0.0,0.5,2.0
6461,1969,62772.0,0,1,74,1,5,6,11,2,0,1,1368921600,0,0,0,1,0,0,0,0,0,1,0,0,0,290.5,24.5,78.5,21.5,4.0,54.0
7679,1985,30298.0,0,0,48,1,1,1,3,3,0,0,1400457600,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,1.5,6.0,3.0,0.5,0.0
10702,1984,52413.0,1,0,67,2,7,1,7,7,0,0,1351900800,0,0,1,0,0,0,0,0,0,1,0,0,0,92.5,4.0,66.5,28.0,28.0,6.0
7505,1957,44155.0,1,1,24,1,1,1,2,4,0,0,1390089600,0,0,0,0,1,0,0,0,1,0,0,0,0,11.0,0.5,4.5,0.0,0.0,7.0
5113,1971,86979.0,0,0,67,1,5,5,5,2,0,1,1383782400,0,0,0,0,1,0,0,1,0,0,0,0,0,292.0,50.0,417.5,32.5,41.5,17.5
10858,1975,76532.0,1,1,38,4,9,5,7,5,0,0,1378684800,0,0,1,0,0,0,0,0,0,0,1,0,0,177.5,15.0,88.5,45.0,69.0,15.0
2961,1982,42081.0,1,0,86,2,6,3,4,6,0,1,1361836800,0,0,1,0,0,0,0,0,1,0,0,0,0,87.5,5.0,55.0,27.0,3.0,13.5
2747,1988,67546.0,0,0,90,1,4,10,5,3,0,0,1346371200,0,0,0,0,1,0,0,0,1,0,0,0,0,432.0,67.0,384.0,75.0,19.0,86.0
3010,1989,88420.0,0,0,87,1,4,7,8,1,0,1,1398988800,0,0,0,1,0,0,0,0,0,0,1,0,0,478.5,76.5,306.0,49.5,47.5,76.5
5790,1985,31158.0,1,0,62,2,2,0,3,8,0,0,1359244800,0,0,1,0,0,0,0,0,1,0,0,0,0,12.5,3.0,8.0,10.0,0.0,2.5
6892,1968,61671.0,0,1,23,8,10,4,6,8,0,1,1401753600,0,0,1,0,0,0,0,1,0,0,0,0,0,320.5,3.5,28.0,0.0,0.0,14.0
1743,1974,69719.0,0,0,99,1,2,3,5,1,0,0,1401062400,0,0,1,0,0,0,0,0,0,1,0,0,0,136.5,43.0,104.0,88.5,7.0,21.5
3578,1949,49160.0,0,1,29,2,3,1,6,6,0,0,1382227200,0,0,1,0,0,0,0,1,0,0,0,0,0,61.0,10.5,21.5,12.5,5.0,7.5
8462,1978,24882.0,1,0,52,1,1,1,2,6,0,1,1347148800,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,2.0,5.0,14.5,0.0,18.0
