,Year_Birth,Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Dt_Customer_Unix_time_seconds,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,MntFruitsYear,MntMeatProductsYear,MntFishProductsYear,MntSweetProductsYear,MntGoldProdsYear
1479,1988,68487.0,0,0,48,1,9,7,13,4,0,1358035200,0,0,1,0,0,0,0,0,1,0,0,0,0,6.0,192.5,16.5,44.5,44.5
1845,1973,60208.0,1,1,13,11,8,3,7,7,0,1349568000,0,0,1,0,0,0,0,0,0,0,0,1,0,11.5,35.5,7.5,0.0,29.5
210,1970,77622.0,0,2,3,2,6,3,11,3,0,1397433600,0,0,0,0,1,0,0,0,0,0,1,0,0,3.5,77.0,9.5,0.0,7.0
2156,1964,42523.0,0,0,96,1,1,1,4,2,0,1398211200,0,0,1,0,0,0,0,0,1,0,0,0,0,18.0,5.5,1.5,13.0,17.5
1545,1952,47958.0,0,1,8,2,6,3,5,5,0,1358553600,0,0,1,0,0,0,0,0,0,1,0,0,0,5.5,44.0,7.5,1.5,11.0
973,1956,35340.0,1,1,1,2,2,0,3,5,0,1404000000,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,6.0,0.0,0.5,2.5
1564,1987,81361.0,0,0,18,1,3,10,13,1,0,1393286400,0,0,1,0,0,0,0,1,0,0,0,0,0,11.5,212.0,13.5,32.5,38.0
1623,1979,24594.0,1,0,94,1,1,0,3,5,0,1386633600,0,1,0,0,0,0,0,0,0,0,1,0,0,1.5,3.0,5.0,0.0,4.5
97,1964,49096.0,1,1,15,4,4,1,4,7,0,1379980800,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,16.0,1.0,0.5,3.5
1949,1978,85738.0,0,0,41,1,3,6,11,1,0,1390435200,0,0,0,1,0,0,0,0,0,0,1,0,0,13.0,188.0,8.5,13.0,6.5
583,1981,31089.0,1,0,57,3,3,0,4,8,0,1345161600,0,0,1,0,0,0,0,0,0,0,1,0,0,1.5,15.5,1.0,4.0,2.0
1092,1974,65463.0,1,0,17,2,6,2,9,5,0,1391040000,1,0,0,0,0,0,0,0,1,0,0,0,0,16.0,35.0,10.5,16.0,8.0
1628,1967,57136.0,0,0,18,1,7,5,7,6,0,1368835200,0,0,1,0,0,0,0,1,0,0,0,0,0,70.0,299.5,17.0,6.0,63.5
913,1976,68397.0,0,1,6,1,6,9,5,3,0,1384646400,0,0,0,0,1,0,0,0,1,0,0,0,0,40.0,233.0,8.5,6.5,40.0
2169,1952,8820.0,1,1,52,4,3,0,3,8,0,1363910400,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,6.5,2.0,1.0,2.0
304,1951,30833.0,1,1,33,2,1,0,3,5,0,1373932800,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,3.5,1.5,0.5,3.0
728,1964,82224.0,0,0,83,1,6,9,5,3,0,1390608000,0,0,1,0,0,0,0,0,1,0,0,0,0,13.0,180.0,69.0,15.5,20.0
1448,1950,41145.0,1,1,20,1,0,0,3,3,0,1391817600,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.5,0.0,0.0,0.5
335,1986,71952.0,1,0,93,2,8,4,8,4,0,1357776000,0,0,1,0,0,0,0,0,1,0,0,0,0,40.0,227.5,26.0,53.5,46.5
524,1977,25315.0,1,0,46,3,3,0,3,8,0,1383782400,1,0,0,0,0,0,0,0,0,0,1,0,0,4.5,4.0,5.5,1.5,11.0
1248,1952,47139.0,1,1,2,2,2,1,2,7,0,1394064000,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,6.0,0.0,1.0,11.5
1989,1966,65814.0,0,1,90,3,8,2,10,5,0,1393718400,0,0,0,0,1,0,0,0,0,0,1,0,0,7.0,56.5,5.0,7.0,17.5
618,1973,83917.0,0,0,12,1,6,7,7,3,0,1366243200,0,0,1,0,0,0,0,0,0,1,0,0,0,11.0,366.0,21.0,99.0,39.5
1214,1971,44421.0,1,1,53,5,5,0,4,8,0,1360886400,0,0,1,0,0,0,0,1,0,0,0,0,0,2.5,29.5,3.5,0.5,3.5
1541,1976,49681.0,0,2,66,6,7,1,7,7,0,1383523200,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,13.0,0.0,0.0,10.5
1635,1978,35544.0,1,0,77,1,2,0,3,7,0,1394236800,0,0,0,1,0,0,0,0,0,1,0,0,0,2.5,11.5,2.0,0.5,2.0
70,1972,75251.0,0,0,34,1,7,6,5,5,0,1346025600,0,0,0,1,0,0,0,0,1,0,0,0,0,55.5,462.5,48.5,9.0,9.0
244,1964,45989.0,0,1,97,4,3,2,7,3,0,1350864000,0,0,1,0,0,0,0,0,0,1,0,0,0,16.5,43.5,14.0,12.0,6.0
1153,1969,81657.0,0,0,69,1,3,4,8,1,0,1390348800,0,0,1,0,0,0,0,0,0,1,0,0,0,20.0,212.5,79.0,30.0,25.0
1674,1990,18222.0,0,0,70,1,2,0,3,8,0,1356912000,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,9.5,6.0,3.0,7.0
1870,1988,67546.0,0,0,90,1,4,10,5,3,0,1346371200,0,0,0,0,1,0,0,0,1,0,0,0,0,67.0,384.0,75.0,19.0,86.0
92,1959,34554.0,0,1,43,2,2,0,3,6,0,1396137600,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5,3.0,1.0,0.0,2.5
923,1975,60554.0,1,0,8,2,8,4,9,6,0,1376006400,0,0,0,0,1,0,0,1,0,0,0,0,0,3.5,38.0,55.0,7.5,7.5
1536,1962,47175.0,1,1,81,7,4,2,4,8,0,1351382400,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,22.0,3.0,1.0,9.5
944,1967,70647.0,0,1,65,2,4,7,13,2,0,1348185600,0,0,1,0,0,0,0,1,0,0,0,0,0,42.5,85.5,12.5,61.5,57.0
1051,1965,64176.0,0,1,52,8,8,9,8,6,0,1343952000,1,0,0,0,0,0,0,1,0,0,0,0,0,16.5,124.5,32.0,58.0,74.5
1971,1971,39791.0,0,1,89,2,3,1,4,7,0,1364428800,0,0,0,1,0,0,0,0,1,0,0,0,0,7.5,13.5,6.5,6.5,10.5
1466,1970,79419.0,0,0,96,1,4,6,4,2,0,1403395200,0,0,0,1,0,0,0,0,0,0,1,0,0,63.5,343.5,10.0,7.5,15.5
49,1977,82582.0,0,0,54,1,4,9,7,1,0,1402099200,0,0,1,0,0,0,0,1,0,0,0,0,0,60.0,275.0,78.0,20.0,120.5
1151,1968,35322.0,1,2,34,3,2,0,4,8,0,1345593600,0,0,1,0,0,0,0,0,0,0,1,0,0,4.5,18.5,6.0,3.5,6.5
212,1962,63887.0,0,1,38,5,9,6,12,6,0,1347062400,0,0,1,0,0,0,0,1,0,0,0,0,0,11.5,103.5,7.5,5.5,46.0
650,1974,45068.0,0,1,25,1,1,0,2,7,0,1368662400,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.5,0.0,0.0,1.5
1559,1976,60482.0,0,1,81,1,7,2,7,7,0,1358899200,0,0,0,1,0,0,0,0,0,1,0,0,0,21.5,67.0,18.5,7.0,12.0
1349,1958,75154.0,0,1,79,1,6,3,6,3,0,1346716800,0,0,0,1,0,0,0,0,0,1,0,0,0,5.0,102.5,80.0,71.5,41.0
102,1991,68126.0,0,0,40,1,7,4,5,9,0,1352505600,0,0,0,0,1,0,0,0,0,1,0,0,0,8.5,155.5,11.5,25.5,43.0
1149,1972,62710.0,0,1,53,4,4,2,12,4,0,1369267200,0,0,1,0,0,0,0,0,1,0,0,0,0,17.5,41.5,3.5,14.5,5.5
1713,1966,82427.0,0,0,35,1,3,5,12,1,0,1394582400,0,0,1,0,0,0,0,0,0,0,1,0,0,73.5,254.5,52.0,53.5,53.5
305,1971,64795.0,0,1,23,3,3,3,12,2,0,1358380800,0,0,1,0,0,0,0,0,1,0,0,0,0,2.5,59.5,19.0,14.5,38.5
902,1954,42607.0,0,1,30,2,3,2,7,3,0,1384646400,1,0,0,0,0,0,0,0,0,1,0,0,0,14.5,28.0,15.0,16.0,23.5
1116,1978,42693.0,1,0,29,1,1,0,3,5,0,1402099200,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,10.0,3.0,1.5,8.0
1898,1976,20180.0,0,0,27,1,2,1,4,7,0,1361318400,0,0,1,0,0,0,0,0,0,1,0,0,0,21.0,12.0,7.5,10.0,9.0
477,1964,58308.0,0,1,77,4,2,6,3,8,0,1357948800,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,34.5,5.0,0.0,65.0
685,1978,71427.0,2,0,26,2,8,2,8,4,0,1394582400,0,0,1,0,0,0,0,0,1,0,0,0,0,61.5,88.5,7.5,32.0,11.5
1056,1955,59925.0,0,1,83,3,9,2,9,6,0,1354233600,0,0,1,0,0,0,0,0,0,0,1,0,0,10.5,88.0,9.5,10.5,28.0
85,1970,23626.0,1,0,84,3,3,1,3,5,0,1400889600,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,7.0,0.0,0.0,0.0
286,1965,57912.0,0,1,34,5,8,3,12,5,0,1395014400,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,40.0,0.0,0.0,17.5
1893,1967,77870.0,0,1,93,3,5,5,5,8,0,1345593600,0,0,1,0,0,0,0,0,1,0,0,0,0,25.0,250.0,32.5,25.0,66.5
1355,1960,50523.0,1,1,89,2,2,0,4,6,0,1387929600,1,0,0,0,0,0,0,0,0,0,1,0,0,2.0,12.0,2.0,3.5,0.5
1618,1969,44078.0,1,1,17,2,2,0,3,5,0,1403136000,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,5.0,1.0,0.0,2.0
715,1953,53593.0,1,1,60,8,7,2,6,8,0,1344297600,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,39.0,3.0,0.0,21.5
1538,1961,27215.0,2,1,50,4,2,1,4,6,0,1358899200,0,0,1,0,0,0,0,1,0,0,0,0,0,2.5,11.0,4.0,4.5,14.0
1621,1964,64140.0,0,2,71,5,2,5,6,5,0,1379894400,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,30.5,0.0,7.5,107.5
2034,1953,48794.0,1,1,97,1,1,0,3,4,0,1403740800,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.5,1.5,0.0,7.5
231,1958,61074.0,0,1,37,7,11,5,8,7,0,1345161600,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,66.5,0.0,14.0,76.0
317,1956,66334.0,0,1,82,2,9,3,5,5,0,1364947200,0,0,0,0,1,0,0,0,1,0,0,0,0,5.5,109.0,0.0,0.0,11.5
1526,1987,30390.0,0,0,5,1,2,0,3,6,0,1378080000,1,0,0,0,0,0,0,0,1,0,0,0,0,6.0,6.0,12.5,0.5,10.0
1067,1982,40479.0,1,0,95,1,0,0,3,4,0,1376697600,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.0,1.0,0.0,0.0
999,1951,59412.0,0,0,56,1,4,2,8,3,0,1397865600,0,0,0,1,0,0,0,0,1,0,0,0,0,33.5,82.5,15.0,21.5,5.5
417,1964,75236.0,0,1,27,1,8,3,13,4,0,1385337600,0,0,1,0,0,0,0,0,1,0,0,0,0,33.0,200.0,6.0,19.0,57.0
1517,1959,67786.0,0,0,0,1,3,6,6,1,0,1386374400,0,0,0,0,1,0,0,0,0,0,0,1,0,41.0,220.5,40.0,10.0,51.0
1570,1962,31497.0,0,1,22,2,3,1,4,8,0,1354752000,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,14.0,6.5,0.5,2.0
847,1989,38683.0,1,0,80,6,4,1,6,7,0,1349308800,1,0,0,0,0,0,0,0,0,0,1,0,0,17.5,34.5,42.0,20.5,33.0
540,1978,54880.0,1,0,57,2,6,2,11,5,0,1362096000,0,0,0,0,1,0,0,0,0,1,0,0,0,42.5,68.5,51.0,22.5,59.0
713,1991,89891.0,0,0,17,1,11,6,8,4,0,1365984000,0,0,1,0,0,0,0,0,0,0,1,0,0,11.0,66.0,29.5,14.0,91.5
535,1989,21474.0,1,0,0,2,3,1,2,7,0,1396915200,0,0,1,0,0,0,0,0,0,1,0,0,0,8.0,12.0,5.5,0.0,17.0
1614,1948,46681.0,0,2,52,2,4,6,4,5,0,1381190400,0,0,0,0,1,0,0,0,0,0,1,0,0,7.5,34.5,7.5,9.5,19.0
1126,1978,21282.0,1,0,76,2,2,1,2,6,0,1399766400,1,0,0,0,0,0,0,1,0,0,0,0,0,2.5,4.0,2.0,4.0,10.0
957,1959,59052.0,0,1,29,3,7,1,7,5,0,1384646400,1,0,0,0,0,0,0,1,0,0,0,0,0,17.5,37.5,31.5,28.5,15.5
2198,1970,57642.0,0,1,24,3,7,6,6,4,0,1389225600,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,29.0,4.0,0.0,13.5
1889,1980,31535.0,1,0,95,1,1,1,2,7,0,1380153600,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,6.5,0.0,0.0,9.5
601,1976,162397.0,1,1,31,0,0,0,1,1,0,1370217600,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,8.0,1.0,0.5,1.0
121,1958,61331.0,1,1,42,5,11,1,6,8,0,1362873600,0,0,0,1,0,0,1,0,0,0,0,0,0,2.5,23.5,0.0,2.5,20.5
1944,1966,48877.0,0,1,27,1,3,0,4,7,0,1388880000,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,7.5,1.0,0.0,12.0
1122,1989,10979.0,0,0,34,2,3,0,3,5,0,1400716800,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,5.0,1.0,1.0,2.0
1839,1985,54006.0,1,0,42,2,8,1,7,7,0,1347926400,0,0,1,0,0,0,0,0,0,0,1,0,0,38.5,101.5,3.0,12.0,48.5
1343,1971,33316.0,1,1,34,3,2,1,4,6,0,1380844800,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5,15.5,2.0,2.0,6.0
1650,1985,37929.0,0,0,49,2,4,2,5,7,0,1375142400,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,23.0,1.5,1.0,5.0
718,1973,89694.0,1,1,22,3,4,3,4,5,0,1381276800,0,0,1,0,0,0,0,1,0,0,0,0,0,14.0,105.5,18.5,14.0,21.0
1966,1978,57113.0,1,1,45,6,4,1,5,7,0,1360108800,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,16.5,0.0,1.0,21.0
1285,1953,94384.0,0,0,62,0,5,8,5,2,0,1362355200,0,0,1,0,0,0,0,0,0,0,1,0,0,12.0,395.0,80.0,22.5,86.0
1044,1949,62845.0,1,1,3,11,3,4,10,8,0,1349049600,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,22.5,0.0,0.0,17.0
1030,1966,33585.0,0,1,91,1,2,0,4,4,0,1380067200,0,0,0,1,0,0,0,0,1,0,0,0,0,5.5,16.5,6.5,3.0,14.5
1340,1978,38136.0,1,0,69,2,3,1,2,8,0,1366588800,0,0,1,0,0,0,0,0,1,0,0,0,0,7.5,13.5,0.0,10.0,16.5
4,1981,58293.0,1,0,94,5,5,3,6,5,0,1390089600,0,0,0,0,1,0,0,0,1,0,0,0,0,21.5,59.0,23.0,13.5,7.5
1563,1966,45903.0,0,1,80,2,2,1,3,4,0,1398211200,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0,5.0,1.0,5.0,1.5
1085,1979,54210.0,0,1,18,2,4,1,7,5,0,1369008000,1,0,0,0,0,0,0,0,1,0,0,0,0,27.0,54.5,40.0,4.5,22.5
1037,1970,25959.0,1,1,1,2,1,2,2,6,0,1360800000,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,6.0,3.5,2.5,13.0
548,1963,48799.0,0,1,9,3,3,2,7,3,0,1383609600,0,0,0,0,1,0,0,1,0,0,0,0,0,9.0,40.5,14.0,3.0,12.0
1271,1969,46831.0,1,1,84,2,1,2,2,4,0,1370649600,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,5.0,3.0,2.0,17.0
1296,1965,45143.0,0,1,74,3,6,1,5,7,0,1377475200,0,0,0,1,0,0,0,0,0,0,1,0,0,2.5,37.0,5.5,2.5,7.0
1920,1984,73356.0,0,0,56,1,5,11,5,2,0,1391644800,0,0,0,0,1,0,0,0,1,0,0,0,0,7.0,161.0,0.0,7.0,56.0
2014,1984,40059.0,1,0,82,1,6,2,3,8,0,1380326400,0,0,1,0,0,0,0,0,1,0,0,0,0,14.5,46.0,14.0,5.0,72.5
1978,1973,32644.0,1,0,38,4,7,1,6,8,0,1358294400,0,0,0,0,1,0,0,0,1,0,0,0,0,1.5,70.5,0.0,3.5,11.5
1031,1960,77037.0,0,1,3,1,7,7,12,3,0,1381622400,0,0,0,0,1,0,0,0,1,0,0,0,0,48.0,166.5,84.0,26.5,5.0
40,1957,21994.0,0,1,4,1,0,0,3,5,0,1356307200,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.0,1.5,0.5,1.5
744,1981,35523.0,1,0,8,2,3,0,3,7,0,1380758400,1,0,0,0,0,0,0,0,1,0,0,0,0,2.5,11.0,6.0,2.5,5.5
2040,1982,70038.0,0,0,54,1,4,4,8,2,0,1382659200,0,0,0,0,1,0,0,0,0,0,1,0,0,27.0,174.0,35.5,27.0,65.0
2138,1992,15253.0,1,0,13,2,1,0,3,7,0,1382918400,0,1,0,0,0,0,0,0,0,1,0,0,0,1.5,1.5,4.0,0.5,6.5
146,1978,60199.0,1,2,49,1,0,0,3,4,0,1378944000,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,3.5,1.0,0.0,0.0
480,1978,55563.0,0,1,22,1,2,0,3,3,0,1396656000,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,4.5,1.0,0.0,1.0
2170,1974,43322.0,0,0,25,1,3,0,4,7,0,1398038400,0,0,1,0,0,0,0,0,0,1,0,0,0,3.5,24.0,5.0,1.0,9.0
321,1968,75693.0,0,0,10,1,11,4,6,4,0,1354752000,0,0,1,0,0,0,0,1,0,0,0,0,0,76.5,146.5,36.0,48.5,15.0
820,1972,49494.0,1,0,46,2,6,1,5,7,0,1366848000,0,0,0,1,0,0,0,0,0,1,0,0,0,4.5,48.5,0.0,3.0,41.0
290,1988,39747.0,1,0,43,3,5,1,4,8,0,1397347200,0,0,1,0,0,0,0,0,0,1,0,0,0,7.5,46.5,10.0,6.5,26.0
360,1970,22585.0,0,0,23,1,1,1,2,9,0,1363564800,0,0,1,0,0,0,0,0,0,1,0,0,0,4.5,7.5,6.5,1.0,19.5
1023,1953,47703.0,0,1,95,4,6,3,8,5,0,1369785600,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,67.0,6.5,13.0,61.5
2077,1974,78128.0,0,1,89,2,8,4,6,3,0,1392768000,0,0,0,0,1,0,0,0,1,0,0,0,0,12.0,115.0,8.0,12.0,18.0
1073,1958,71691.0,0,0,0,1,4,7,5,2,0,1395014400,0,0,0,0,1,0,0,0,0,1,0,0,0,65.0,205.5,120.0,16.0,21.5
424,1989,28691.0,1,0,56,1,1,0,3,8,0,1372896000,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,6.5,4.0,0.0,2.0
1535,1967,37054.0,1,1,89,2,1,0,3,7,0,1379203200,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,3.0,0.0,0.5,2.5
517,1962,65316.0,1,1,65,2,3,2,5,4,0,1366761600,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0,46.0,1.5,4.5,19.0
1132,1954,57744.0,0,1,91,2,9,1,4,8,0,1384214400,0,0,0,0,1,0,0,0,1,0,0,0,0,1.5,19.5,0.0,0.0,9.5
1384,1970,44511.0,1,0,39,6,8,4,8,8,0,1350000000,0,0,0,1,0,0,0,0,1,0,0,0,0,3.5,66.5,23.0,7.0,7.0
1657,1979,15862.0,1,0,26,1,1,0,3,8,0,1372291200,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5,2.0,5.5,4.5,5.0
347,1978,37717.0,1,0,31,1,1,0,2,9,0,1353628800,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,3.0,2.0,0.5,2.5
894,1966,78420.0,0,0,75,1,3,10,8,1,0,1372464000,0,0,0,0,1,0,0,0,0,1,0,0,0,14.0,337.0,45.5,14.0,14.0
404,1973,37401.0,1,0,14,2,2,0,3,7,0,1399334400,0,0,0,0,1,0,0,0,1,0,0,0,0,1.5,9.5,1.5,0.5,1.5
1775,1960,28520.0,1,1,55,1,1,1,2,6,0,1371168000,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,5.0,0.0,1.0,10.0
478,1944,55614.0,0,0,85,1,9,4,6,7,0,1385510400,0,0,0,0,1,0,0,1,0,0,0,0,0,6.5,65.5,4.0,0.0,13.0
254,1970,38097.0,1,1,70,4,3,2,2,7,0,1350259200,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,17.5,0.0,0.5,34.5
1766,1973,49094.0,0,1,6,5,6,3,6,6,0,1348185600,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,19.0,5.5,4.0,34.5
703,1958,45160.0,1,1,9,1,1,0,2,7,0,1396051200,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,2.5,1.5,0.0,1.5
2006,1965,29672.0,1,1,6,1,0,0,3,6,0,1363046400,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,1.5,0.0,2.0,4.0
608,1955,72635.0,0,0,54,1,6,8,6,3,0,1370217600,1,0,0,0,0,0,0,0,1,0,0,0,0,11.0,161.5,52.0,17.5,53.5
553,1970,38200.0,1,1,19,1,1,0,2,7,0,1354838400,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,2.0,0.0,0.0,0.5
875,1965,51390.0,1,1,54,6,5,2,5,5,0,1347062400,0,0,0,1,0,0,0,0,0,0,0,1,0,10.0,23.5,11.5,1.0,28.0
488,1956,50943.0,0,1,49,1,1,0,3,5,0,1371772800,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,3.5,1.0,0.0,3.0
1792,1969,79734.0,0,0,72,1,4,3,6,1,0,1403913600,0,0,0,1,0,0,0,0,1,0,0,0,0,4.0,116.0,11.5,31.0,8.5
1897,1981,36038.0,1,0,82,2,3,0,3,6,0,1369958400,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,7.5,0.0,1.0,3.5
243,1961,63342.0,0,1,48,3,8,3,5,6,0,1350345600,0,0,0,0,1,0,0,0,0,0,1,0,0,10.5,59.0,6.5,5.0,10.5
1438,1970,93790.0,0,0,16,0,6,7,12,2,0,1392163200,0,0,1,0,0,0,0,0,0,1,0,0,0,34.0,365.5,44.5,57.0,22.5
1351,1973,37971.0,1,0,97,1,1,0,3,8,0,1385337600,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,5.0,1.0,1.0,3.5
1183,1961,59184.0,0,1,6,3,6,6,12,5,0,1347148800,1,0,0,0,0,0,0,0,0,0,0,1,0,71.0,56.5,129.5,75.5,33.0
956,1988,15716.0,1,0,8,3,3,0,4,8,1,1352678400,1,0,0,0,0,0,0,0,1,0,0,0,0,2.5,15.0,4.0,3.5,13.0
75,1969,26304.0,1,0,5,1,1,0,2,7,0,1371945600,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,2.5,1.0,0.0,2.0
1226,1962,76624.0,0,1,68,1,5,10,7,1,0,1400889600,0,0,1,0,0,0,0,0,0,1,0,0,0,53.0,73.5,27.0,57.5,33.0
557,1970,64413.0,0,1,27,1,5,1,5,5,0,1375315200,0,0,0,0,1,0,0,0,0,0,1,0,0,2.5,22.0,0.0,5.0,10.0
906,1969,39858.0,1,0,67,1,2,0,4,6,0,1358985600,0,0,0,1,0,0,0,0,0,1,0,0,0,10.0,12.5,1.0,3.5,13.0
1412,1985,92533.0,0,0,84,1,6,5,11,2,0,1387411200,0,0,1,0,0,0,0,0,1,0,0,0,0,10.5,59.0,55.0,73.5,21.0
967,1978,63693.0,0,1,63,3,11,6,9,6,0,1381708800,0,0,1,0,0,0,0,1,0,0,0,0,0,21.5,168.5,21.0,43.5,27.0
2074,1976,53204.0,1,1,40,1,1,0,3,4,0,1395273600,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,4.0,1.0,0.0,3.0
1266,1957,37633.0,1,1,49,2,1,0,3,9,0,1348099200,0,0,0,0,1,0,0,0,1,0,0,0,0,2.0,10.0,0.0,0.0,0.5
909,1979,24401.0,0,0,98,3,6,1,6,8,0,1346371200,0,0,0,1,0,0,0,0,0,0,1,0,0,14.0,108.5,5.0,12.0,57.5
418,1970,30015.0,1,0,28,2,1,0,4,5,0,1391299200,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,11.0,1.0,1.5,2.5
216,1972,79930.0,0,0,72,1,3,5,8,2,0,1344384000,0,0,0,0,1,0,0,0,1,0,0,0,0,43.0,370.0,33.5,25.5,8.5
854,1983,70123.0,0,0,27,1,5,7,4,3,0,1380326400,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,198.0,11.5,0.0,0.0
1197,1969,74918.0,0,0,78,1,5,9,6,3,0,1363046400,0,0,1,0,0,0,0,0,0,0,1,0,0,29.5,456.5,12.5,9.5,29.5
721,1952,70545.0,0,1,29,1,4,1,7,2,0,1401753600,0,0,0,1,0,0,0,0,0,0,1,0,0,19.5,31.5,27.5,9.0,10.5
1207,1981,40211.0,1,1,30,2,2,1,2,8,0,1375142400,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,3.5,1.0,0.5,12.5
857,1981,42395.0,1,1,35,4,3,1,4,7,0,1396569600,1,0,0,0,0,0,0,0,0,1,0,0,0,6.5,28.5,12.0,7.5,12.5
628,1947,77632.0,0,0,73,1,4,2,6,2,0,1362873600,0,0,0,1,0,0,0,0,0,0,1,0,0,52.5,379.0,0.0,21.0,73.5
976,1981,42021.0,1,0,34,5,10,1,6,9,0,1346371200,0,0,0,1,0,0,0,0,0,0,1,0,0,2.5,68.0,3.5,2.5,13.5
559,1977,61996.0,0,1,27,3,6,4,8,5,0,1359590400,0,0,0,0,1,0,0,0,1,0,0,0,0,6.0,72.0,0.0,0.0,12.0
1652,1986,80141.0,0,0,20,1,7,4,10,6,0,1357862400,0,0,0,1,0,0,0,0,1,0,0,0,0,51.0,336.5,26.0,20.0,20.0
2061,1959,79823.0,0,1,6,1,6,9,7,2,0,1396224000,0,0,1,0,0,0,0,0,1,0,0,0,0,36.5,190.0,57.0,36.5,21.5
700,1960,87305.0,0,0,19,1,5,3,8,2,0,1348358400,1,0,0,0,0,0,0,1,0,0,0,0,0,12.5,250.5,31.5,69.0,40.0
2015,1950,60905.0,0,1,27,2,3,3,7,2,0,1386201600,0,0,1,0,0,0,0,0,0,0,1,0,0,8.5,38.0,18.0,8.5,19.0
1597,1987,57100.0,1,0,9,2,3,2,7,3,0,1400371200,0,0,1,0,0,0,0,0,0,1,0,0,0,5.5,49.5,7.5,5.5,8.5
927,1953,94384.0,0,0,62,0,5,8,5,2,0,1362355200,0,0,1,0,0,0,0,0,0,0,1,0,0,12.0,395.0,80.0,22.5,86.0
1490,1988,84219.0,0,0,27,1,3,4,10,1,0,1391299200,0,0,1,0,0,0,0,0,1,0,0,0,0,68.5,200.0,22.5,68.5,22.5
1888,1959,35701.0,0,0,36,1,1,0,3,6,0,1363651200,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,4.5,3.5,1.5,2.5
428,1974,20130.0,0,0,99,1,1,0,3,8,0,1395014400,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1.5,3.5,3.0,6.0
